id,date,rawContent,user,replyCount,retweetCount,likeCount,quoteCount,Roberta_neg,Roberta_neu,Roberta_pos
1649156344421974023,2023-04-20 21:01:27+00:00,@Malachians Bruno’s absence is also massive. It looks like no one trusts Maguire as captain on the pitch.,"{'username': 'AdamLevitt', 'id': 89487834, 'displayname': 'Adam Levitt', 'rawDescription': 'Photographer, writer, event guy, snowboard nerd, bike mechanic, & enthusiast of all things outdoors. Love United, Hate The Glazers. #GGMU', 'renderedDescription': 'Photographer, writer, event guy, snowboard nerd, bike mechanic, & enthusiast of all things outdoors. Love United, Hate The Glazers. #GGMU', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2009, 11, 12, 16, 58, 25, tzinfo=datetime.timezone.utc), 'followersCount': 830, 'friendsCount': 414, 'statusesCount': 6200, 'favouritesCount': 6470, 'listedCount': 64, 'mediaCount': 862, 'location': 'Squamish, BC', 'protected': False, 'link': {'text': 'adamlevitt.wordpress.com', 'url': 'http://adamlevitt.wordpress.com/', 'tcourl': 'https://t.co/bssgxSfKAJ', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1623789442501840897/4UNWP5zO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/89487834/1680966785', 'label': None}",0,0,0,0,0.7805864,0.20497039,0.014443192
1649156343939448837,2023-04-20 21:01:26+00:00,"This tie na just combination of Maguire and De gea displaying clownry,
Terrible finishing from man utd attackers in the 1st leg, Sevila being partly Lucky too. 

There is something about Sevila and that UEL. 

#SEVMUN","{'username': '__opeyemi', 'id': 1032286015677968384, 'displayname': 'Oluaye Prodigy Visuals', 'rawDescription': 'Matthew 28v20 || Photographer 📸 || Manchester united fan 🔴⚪⚫\n || Fun Lover || Optimistic', 'renderedDescription': 'Matthew 28v20 || Photographer 📸 || Manchester united fan 🔴⚪⚫\n || Fun Lover || Optimistic', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 8, 22, 15, 18, 59, tzinfo=datetime.timezone.utc), 'followersCount': 268, 'friendsCount': 498, 'statusesCount': 3642, 'favouritesCount': 7934, 'listedCount': 1, 'mediaCount': 76, 'location': 'Lagos, Nigeria ', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1610941514808541185/ATBBDJE9_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1032286015677968384/1668598657', 'label': None}",0,0,0,0,0.6432201,0.31508145,0.041698463
1649156343935434753,2023-04-20 21:01:26+00:00,"@TenHagEra Over the years, iterations have turned it into a 500m squad with 5m players. Dalot, Maguire, De Gea, Weghorst, Sabitzer, Sancho, none of them are worth more than 5m. 

A massive clear out, planning, investment into the club and the squad is required. Hopefully ETH can see it out","{'username': 'DipDey1', 'id': 330894417, 'displayname': 'Dip Dey', 'rawDescription': 'There is no providence in life. You have to work hard.', 'renderedDescription': 'There is no providence in life. You have to work hard.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2011, 7, 7, 9, 51, 55, tzinfo=datetime.timezone.utc), 'followersCount': 37, 'friendsCount': 112, 'statusesCount': 1724, 'favouritesCount': 5958, 'listedCount': 0, 'mediaCount': 23, 'location': 'pandora', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/615608734698504192/Xk5l5U6K_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/330894417/1407078625', 'label': None}",0,0,0,0,0.24465275,0.6348565,0.12049074
1649156343549558790,2023-04-20 21:01:26+00:00,@kattia_olsen1 @UtdDistrict Please take Maguire and leave my club,"{'username': 'RedDevil_George', 'id': 1101731933350879237, 'displayname': 'GP🔸', 'rawDescription': '(@RedDevil_GP2)\nLegend @LouMacari10 ғollowѕ мe|\n\n❤️ᴍᴀɴᴄʜᴇsᴛᴇʀ ᴜɴɪᴛᴇᴅ❤️', 'renderedDescription': '(@RedDevil_GP2)\nLegend @LouMacari10 ғollowѕ мe|\n\n❤️ᴍᴀɴᴄʜᴇsᴛᴇʀ ᴜɴɪᴛᴇᴅ❤️', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 3, 2, 6, 32, 16, tzinfo=datetime.timezone.utc), 'followersCount': 4102, 'friendsCount': 1658, 'statusesCount': 10025, 'favouritesCount': 27488, 'listedCount': 8, 'mediaCount': 1747, 'location': 'Old Trafford ', 'protected': False, 'link': {'text': 'instagram.com/sachincaius?ig…', 'url': 'https://instagram.com/sachincaius?igshid=ZDdkNTZiNTM=', 'tcourl': 'https://t.co/wTXxRuxsJ2', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1640599461155196928/tPhDWobg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1101731933350879237/1679984633', 'label': None}",0,0,0,0,0.597803,0.37943602,0.022761019
1649156342316257283,2023-04-20 21:01:26+00:00,@JoanneMason11 @ChrissieKeffler I put honey and cinnamon in it. Am I still a communist?!?!?!🤷🏼‍♂️🫤🫤🫤,"{'username': 'maguireIII', 'id': 1277692092, 'displayname': 'j maguire III', 'rawDescription': 'Township worker. Puddin’ Head to my PookieBear. LestWeForget #FamilyFirst🇮🇪#eringobragh🇮🇪. #LittleByLittle.In case of emergency, call a priest', 'renderedDescription': 'Township worker. Puddin’ Head to my PookieBear. LestWeForget #FamilyFirst🇮🇪#eringobragh🇮🇪. #LittleByLittle.In case of emergency, call a priest', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 3, 18, 13, 8, 29, tzinfo=datetime.timezone.utc), 'followersCount': 710, 'friendsCount': 1567, 'statusesCount': 60586, 'favouritesCount': 66446, 'listedCount': 5, 'mediaCount': 9673, 'location': 'Harleysville, Pa', 'protected': False, 'link': {'text': 'harleysvillefire.org', 'url': 'http://harleysvillefire.org', 'tcourl': 'https://t.co/XxZomN5WLH', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1648728760533827585/KR6YOlIP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1277692092/1507215111', 'label': None}",0,0,0,0,0.38151568,0.5529849,0.06549943
1649156342014263297,2023-04-20 21:01:26+00:00,Birds of the same feather flock together  😂😂 Maguire and de gea are finished products 😂#SEVMUN https://t.co/IvR5MiW5ia,"{'username': 'jemi_wayne', 'id': 764033584164401152, 'displayname': 'Oyręśś', 'rawDescription': 'Prayers made me win more .. God rules nothing more 🙏🏽🔰', 'renderedDescription': 'Prayers made me win more .. God rules nothing more 🙏🏽🔰', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 8, 12, 9, 39, 36, tzinfo=datetime.timezone.utc), 'followersCount': 942, 'friendsCount': 440, 'statusesCount': 5558, 'favouritesCount': 55914, 'listedCount': 0, 'mediaCount': 261, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1645978754395545600/YEw793A2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/764033584164401152/1680882054', 'label': None}",0,0,1,0,0.10472361,0.5582762,0.3370002
1649156341930287105,2023-04-20 21:01:26+00:00,"There's idiots on the internet that believe DDG had a fault in all 5 goals we conceded. But they'll back mctominay, maguire, lindelof and martial.","{'username': 'd06iante', 'id': 707307333995634689, 'displayname': 'Trillaa9', 'rawDescription': 'MUFC TILL I DIE❤️', 'renderedDescription': 'MUFC TILL I DIE❤️', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 3, 8, 20, 49, 44, tzinfo=datetime.timezone.utc), 'followersCount': 121, 'friendsCount': 278, 'statusesCount': 3149, 'favouritesCount': 4727, 'listedCount': 0, 'mediaCount': 315, 'location': 'West Midlands, England', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1632891149596622849/-snObLOU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/707307333995634689/1677702574', 'label': None}",0,0,0,0,0.7628841,0.21543323,0.021682693
1649156341498359808,2023-04-20 21:01:26+00:00,"Sell Maguire now 

#maguire","{'username': 'Juicy1knowledge', 'id': 1559020914016133120, 'displayname': 'Knowledge Nwankwo', 'rawDescription': 'Man of wisdom, influence and integrity.', 'renderedDescription': 'Man of wisdom, influence and integrity.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 8, 15, 3, 37, 51, tzinfo=datetime.timezone.utc), 'followersCount': 35, 'friendsCount': 636, 'statusesCount': 90, 'favouritesCount': 274, 'listedCount': 1, 'mediaCount': 3, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1584753288737705984/0Tcy5Czk_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1559020914016133120/1678774516', 'label': None}",0,0,0,0,0.13114041,0.8187247,0.050134934
1649156340172955648,2023-04-20 21:01:25+00:00,"maguire should be sent alongside weghorst idk to which fuckin team
De gea awful
Sancho idk what is goin on with tha blud,we needa invest in a real striker
#GlazersSellManUtd  cuz they can't help my club","{'username': 'mainac569', 'id': 1236223460558491649, 'displayname': 'Big Puppy', 'rawDescription': ""It's all about laughter and reality be simple🔥\n\nMANCHESTER UNITED BORN🖤🖤"", 'renderedDescription': ""It's all about laughter and reality be simple🔥\n\nMANCHESTER UNITED BORN🖤🖤"", 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 3, 7, 9, 33, 55, tzinfo=datetime.timezone.utc), 'followersCount': 49, 'friendsCount': 213, 'statusesCount': 734, 'favouritesCount': 491, 'listedCount': 0, 'mediaCount': 19, 'location': 'Nairobi, Kenya', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1645498858254868507/iloUwJHE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1236223460558491649/1681152536', 'label': None}",0,0,0,0,0.89996773,0.08966208,0.010370178
1649156339656998912,2023-04-20 21:01:25+00:00,"So we shred De Gea's contract, give Maguire to Aldershot Town, and just pretend this never happened right?","{'username': 'DaDeadfox', 'id': 1642608710, 'displayname': 'Dom', 'rawDescription': 'Master of the least legal form of law.\nHe/Him.', 'renderedDescription': 'Master of the least legal form of law.\nHe/Him.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 8, 3, 11, 3, 28, tzinfo=datetime.timezone.utc), 'followersCount': 220, 'friendsCount': 933, 'statusesCount': 29173, 'favouritesCount': 66683, 'listedCount': 1, 'mediaCount': 525, 'location': 'South East, England', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1583016629507702784/i8gn4L2R_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1642608710/1666255551', 'label': None}",0,0,0,0,0.4371313,0.5378758,0.024992978
1649156339380232199,2023-04-20 21:01:25+00:00,Ine once I see Maguire mu starting 11 I know it’s a wrap.,"{'username': 'Vin_Chils', 'id': 1154325626985295872, 'displayname': 'Professor🧘🏾\u200d♂️', 'rawDescription': 'smile, be happy.', 'renderedDescription': 'smile, be happy.', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2019, 7, 25, 9, 40, 50, tzinfo=datetime.timezone.utc), 'followersCount': 610, 'friendsCount': 794, 'statusesCount': 3923, 'favouritesCount': 2662, 'listedCount': 1, 'mediaCount': 241, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1640724557261680640/mhAtIlm8_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1154325626985295872/1616906305', 'label': None}",0,0,0,0,0.036257364,0.8278998,0.13584277
1649156339174604801,2023-04-20 21:01:25+00:00,"@ttvshaymufc @wellz_jake @UnitedStandMUFC second and third were all his fault, first was a 50/50 with him and maguire","{'username': 'xhen88', 'id': 1258677762631634945, 'displayname': 'h̷̼́e̶̘͔͛̅n̴̞̱͌̋ 🍥', 'rawDescription': 'shush', 'renderedDescription': 'shush', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 5, 8, 8, 39, 8, tzinfo=datetime.timezone.utc), 'followersCount': 140, 'friendsCount': 1308, 'statusesCount': 2805, 'favouritesCount': 28958, 'listedCount': 0, 'mediaCount': 229, 'location': 'avid yeat enjoyer', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1647206670869602304/UCSUmd90_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1258677762631634945/1647274508', 'label': None}",0,0,0,0,0.6295049,0.34938493,0.021110164
1649156338641936386,2023-04-20 21:01:25+00:00,"@ManUtd Congratulations to harry maguire,obviously United played against Sevilla and maguire,maguire can please join Sevilla in the celebration.","{'username': 'Antoniopraize', 'id': 741192613882138624, 'displayname': 'Tony Praise 🇳🇬🇨🇦', 'rawDescription': 'Professional Nigerian Nurse 👨\u200d⚕️👨\u200d⚕️ Affiliate marketer', 'renderedDescription': 'Professional Nigerian Nurse 👨\u200d⚕️👨\u200d⚕️ Affiliate marketer', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 6, 10, 8, 57, 44, tzinfo=datetime.timezone.utc), 'followersCount': 73, 'friendsCount': 212, 'statusesCount': 324, 'favouritesCount': 9229, 'listedCount': 1, 'mediaCount': 52, 'location': 'Anywhere money dey', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639310924153602050/8Iy-MKM__normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/741192613882138624/1648101629', 'label': None}",0,0,0,0,0.002396361,0.059821602,0.9377821
1649156338474254344,2023-04-20 21:01:25+00:00,@ManUtd That's what happens when the coach confuses Maguire with Ferdinard,"{'username': 'NderituDann', 'id': 766565026920554496, 'displayname': 'Dan', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 8, 19, 9, 18, 39, tzinfo=datetime.timezone.utc), 'followersCount': 538, 'friendsCount': 708, 'statusesCount': 6773, 'favouritesCount': 24017, 'listedCount': 1, 'mediaCount': 107, 'location': 'Nyeri', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1330111247514267649/Pst0KQYF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/766565026920554496/1589394350', 'label': None}",0,0,0,0,0.4817996,0.4841996,0.03400089
1649156338256171011,2023-04-20 21:01:25+00:00,@crayonthis United fans should stop all this Maguire asked for the ball nonsense de gea is at fault he saw he was covered and still passed the ball to him man saw danger and still decided to enter it,"{'username': 'AwoyaleAnthony3', 'id': 1504978583227441154, 'displayname': 'Awoyale Anthony', 'rawDescription': 'A shameless Chelsea fans', 'renderedDescription': 'A shameless Chelsea fans', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 3, 19, 0, 30, 57, tzinfo=datetime.timezone.utc), 'followersCount': 76, 'friendsCount': 306, 'statusesCount': 413, 'favouritesCount': 1533, 'listedCount': 0, 'mediaCount': 6, 'location': 'Ilorin, Nigeria', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1635902819432628224/8GJRzXWL_normal.jpg', 'profileBannerUrl': None, 'label': None}",0,0,0,0,0.6705528,0.31269655,0.016750706
1649156337933139971,2023-04-20 21:01:25+00:00,Maguire: Upamecuanto? Hold my beer https://t.co/WWXFegL17K,"{'username': 'robramcfc', 'id': 1504972420813254660, 'displayname': '𝐑 𝐎 𝐁 . 🏆 🏆', 'rawDescription': 'qué depresión de mierda', 'renderedDescription': 'qué depresión de mierda', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 3, 19, 0, 6, 19, tzinfo=datetime.timezone.utc), 'followersCount': 69, 'friendsCount': 241, 'statusesCount': 4402, 'favouritesCount': 12396, 'listedCount': 0, 'mediaCount': 213, 'location': '', 'protected': False, 'link': {'text': 'open.spotify.com/artist/0AG4lgU…', 'url': 'https://open.spotify.com/artist/0AG4lgUlz5qCIK9G641500?si=CeP0sTYRRI6Nj6vYcxpb3A', 'tcourl': 'https://t.co/cuvXXzWHuv', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1634613860249346051/cCaJiaBE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1504972420813254660/1678556614', 'label': None}",0,0,0,0,0.23908843,0.70312303,0.0577885
1649156337882808330,2023-04-20 21:01:25+00:00,"Sancho, Degea, Maguire and Martial need to go man","{'username': 'boyreymusic', 'id': 978627841054203904, 'displayname': 'Boy Rey', 'rawDescription': 'we just dropped a new song, here’s the link to listen 🎧', 'renderedDescription': 'we just dropped a new song, here’s the link to listen 🎧', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2018, 3, 27, 13, 40, 34, tzinfo=datetime.timezone.utc), 'followersCount': 511, 'friendsCount': 345, 'statusesCount': 2330, 'favouritesCount': 876, 'listedCount': 0, 'mediaCount': 211, 'location': '☁️9', 'protected': False, 'link': {'text': 'push.fm/fl/ozbxrhjk', 'url': 'https://push.fm/fl/ozbxrhjk', 'tcourl': 'https://t.co/8hOe2pEFji', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1648342269097832449/pYhsoVqu_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/978627841054203904/1681830408', 'label': None}",0,0,0,0,0.22999246,0.73059833,0.03940918
1649156337438457857,2023-04-20 21:01:25+00:00,Manchester United play better without Ronaldo 😂😂😂😂😂... Ronaldo carried this Manchester United side with the GOAT Harry Maguire been the defender. https://t.co/mBDgN3HMMx,"{'username': 'Ronniesbody', 'id': 1389482386791018498, 'displayname': ""Ronnie's bodyguard.🇬🇭🇵🇹"", 'rawDescription': 'Music fan 🎵🎶, Football ⚽ fan.. very friendly\nDie hard fan of Real Madrid.#HalaMadrid\ny Nada mas 🔥 @realmadriden\nTeam Ronaldo the 🐐 ⚽⚽⚽', 'renderedDescription': 'Music fan 🎵🎶, Football ⚽ fan.. very friendly\nDie hard fan of Real Madrid.#HalaMadrid\ny Nada mas 🔥 @realmadriden\nTeam Ronaldo the 🐐 ⚽⚽⚽', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 5, 4, 7, 30, 4, tzinfo=datetime.timezone.utc), 'followersCount': 1261, 'friendsCount': 2282, 'statusesCount': 8898, 'favouritesCount': 54387, 'listedCount': 1, 'mediaCount': 959, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1622150139216334849/VDLhTmPR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1389482386791018498/1669881735', 'label': None}",0,0,0,0,0.058485746,0.39902714,0.5424871
1649156337291390977,2023-04-20 21:01:25+00:00,Let's sell #Maguire ASAP,"{'username': 'mikem_sa', 'id': 1112462036, 'displayname': 'MikeM', 'rawDescription': 'Artist - Entrepreneur -️ Spoken Word - Speaker. - Actor - Future Radio Show Host 📻 Insta:mikem_sa', 'renderedDescription': 'Artist - Entrepreneur -️ Spoken Word - Speaker. - Actor - Future Radio Show Host 📻 Insta:mikem_sa', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 1, 22, 19, 45, 33, tzinfo=datetime.timezone.utc), 'followersCount': 294, 'friendsCount': 646, 'statusesCount': 6762, 'favouritesCount': 13121, 'listedCount': 2, 'mediaCount': 226, 'location': 'South Africa, Johannesburg', 'protected': False, 'link': {'text': 'youtu.be/v9YvD1_o84g', 'url': 'https://youtu.be/v9YvD1_o84g', 'tcourl': 'https://t.co/9LbrrloXs1', 'indices': (0, 23)}, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/993419444998361089/dYc3PMXP_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1112462036/1525685116', 'label': None}",0,0,0,0,0.21369696,0.7354139,0.050889157
1649156336955846657,2023-04-20 21:01:25+00:00,"@ManUtd De gea: sell
Maguire: sell
Sabitzer: overrated and negatively impacts our desired way of playing (don’t sign)
Weghorst: don’t even need to comment
Sancho: times up, swap deal for someone decent

Only positive from this game is exposing the weak links in the team","{'username': 'DomHackett8', 'id': 766677452244541441, 'displayname': 'Dom Hackett', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2016, 8, 19, 16, 45, 23, tzinfo=datetime.timezone.utc), 'followersCount': 36, 'friendsCount': 398, 'statusesCount': 225, 'favouritesCount': 10185, 'listedCount': 0, 'mediaCount': 2, 'location': 'England', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1608253460016676864/M7vsFVT5_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/766677452244541441/1681756944', 'label': None}",0,0,0,0,0.6456008,0.32116416,0.03323501
1649156336951652352,2023-04-20 21:01:25+00:00,"@ManUtd Honestly. Feel for Maguire,  I really just want him to do well. Unlucky united.","{'username': 'MasonSt60161874', 'id': 1594726369916747776, 'displayname': 'Mason Stevenson', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 11, 21, 16, 16, 35, tzinfo=datetime.timezone.utc), 'followersCount': 0, 'friendsCount': 6, 'statusesCount': 15, 'favouritesCount': 0, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1594726478838636545/E4Wqqjk7_normal.png', 'profileBannerUrl': None, 'label': None}",0,0,0,0,0.40793526,0.4269665,0.16509826
1649156336783851525,2023-04-20 21:01:25+00:00,"@UTDTrey The way I'm angry 😡😡😡at this bald man eh, we lost this trophy because of him. I won't even dare to blame Maguire or de gea, this tie would have been over in the first leg😡😡 https://t.co/xwa3v3mmuC","{'username': 'SoftWorld0', 'id': 1639879177988874241, 'displayname': 'Soft World', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2023, 3, 26, 6, 37, 46, tzinfo=datetime.timezone.utc), 'followersCount': 13, 'friendsCount': 18, 'statusesCount': 84, 'favouritesCount': 43, 'listedCount': 0, 'mediaCount': 17, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1639879299745345536/Np4c2oAx_normal.png', 'profileBannerUrl': None, 'label': None}",0,0,1,0,0.9559392,0.039650034,0.004410791
1649156336624586755,2023-04-20 21:01:25+00:00,@utdreport Maguire has got to be one of the worse players I’ve ever seen in a United shirt,"{'username': 'joshkindred2', 'id': 1682727474, 'displayname': 'Kindred', 'rawDescription': 'UTD 🔴', 'renderedDescription': 'UTD 🔴', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 8, 19, 8, 54, 18, tzinfo=datetime.timezone.utc), 'followersCount': 71, 'friendsCount': 297, 'statusesCount': 3302, 'favouritesCount': 63815, 'listedCount': 0, 'mediaCount': 245, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1617436875098132482/hWbg42Ww_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1682727474/1677510493', 'label': None}",0,0,0,0,0.9387418,0.053843666,0.007414481
1649156336347652096,2023-04-20 21:01:25+00:00,"@UTDTrey Maguire at Carrington tomorrow morning 

 https://t.co/8YzSDWOzwJ","{'username': 'Majorfutbalista', 'id': 1505335928, 'displayname': 'Majorfut', 'rawDescription': 'Unbiased football fan', 'renderedDescription': 'Unbiased football fan', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2013, 6, 11, 17, 30, 30, tzinfo=datetime.timezone.utc), 'followersCount': 623, 'friendsCount': 130, 'statusesCount': 2662, 'favouritesCount': 4066, 'listedCount': 0, 'mediaCount': 151, 'location': 'london', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1625479150227148801/ul5LXiZg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1505335928/1676713865', 'label': None}",0,0,5,0,0.03067637,0.92651033,0.042813305
1649156336159019009,2023-04-20 21:01:25+00:00,@AIphaNation No he was at fault for all 3. He was more at fault for the first than Maguire. Both obviously played a part tho,"{'username': 'PhazzDH1', 'id': 1504452000452419590, 'displayname': 'He’s', 'rawDescription': 'V20 😔 was bradly/pharrell', 'renderedDescription': 'V20 😔 was bradly/pharrell', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2022, 3, 17, 13, 38, 20, tzinfo=datetime.timezone.utc), 'followersCount': 121, 'friendsCount': 261, 'statusesCount': 7331, 'favouritesCount': 5585, 'listedCount': 0, 'mediaCount': 564, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1640458611825541125/pAWlOoVy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1504452000452419590/1661787308', 'label': None}",0,0,0,0,0.5439355,0.43317038,0.022894176
1649156336024711170,2023-04-20 21:01:25+00:00,"Harry hugehead Maguire said that he doesn't need to prove anything. The only thing that he doesn't need to prove is that he is the biggest clown in football. Get the fuck out of my club
#slaphead #maguire #mufc","{'username': 'nachoUTD', 'id': 1457312821725863937, 'displayname': 'Nacho', 'rawDescription': '', 'renderedDescription': '', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2021, 11, 7, 11, 44, 3, tzinfo=datetime.timezone.utc), 'followersCount': 6, 'friendsCount': 112, 'statusesCount': 49, 'favouritesCount': 133, 'listedCount': 0, 'mediaCount': 0, 'location': '', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1633165220322373634/GDP7hmeH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1457312821725863937/1678212391', 'label': None}",0,0,0,0,0.9501303,0.043516874,0.0063529313
1649156335626338304,2023-04-20 21:01:24+00:00,@UtdDistrict De shitty and Maguire 🚮🚮,"{'username': 'Weslieweski', 'id': 1224602841265987584, 'displayname': 'wë¢¡ê™', 'rawDescription': 'Man United In My DNA🧬❤️\nẎøʊηℊ Ðʊღ♭ & ♭яøḱε', 'renderedDescription': 'Man United In My DNA🧬❤️\nẎøʊηℊ Ðʊღ♭ & ♭яøḱε', 'descriptionLinks': None, 'verified': False, 'created': datetime.datetime(2020, 2, 4, 7, 57, 40, tzinfo=datetime.timezone.utc), 'followersCount': 168, 'friendsCount': 767, 'statusesCount': 2464, 'favouritesCount': 119065, 'listedCount': 1, 'mediaCount': 279, 'location': 'Thika', 'protected': False, 'link': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1567604675188326403/j5rOKQzH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1224602841265987584/1659097246', 'label': None}",0,0,0,0,0.6083883,0.36915392,0.022457736
